timestamp,scenario_id,scenario_type,zone_id,sensor_anomaly_score,active_permits,permit_overlap_count,has_hot_work,has_confined_space,has_electrical_isolation,simops_conflict,worker_count,worker_exposure_duration,maintenance_overdue,equipment_health_avg,recent_near_miss_count,shift_change,risk_score,is_incident_imminent,incident_event_time,minutes_to_incident,event_occurred,combustible_gas_val,combustible_gas_avg_30m,combustible_gas_std_30m,combustible_gas_slope_30m,toxic_gas_val,toxic_gas_avg_30m,toxic_gas_std_30m,toxic_gas_slope_30m,oxygen_val,oxygen_avg_30m,oxygen_std_30m,oxygen_slope_30m,ventilation_val,ventilation_avg_30m,ventilation_std_30m,ventilation_slope_30m,pressure_val,pressure_avg_30m,pressure_std_30m,pressure_slope_30m,vibration_val,vibration_avg_30m,vibration_std_30m,vibration_slope_30m,temperature_val,temperature_avg_30m,temperature_std_30m,temperature_slope_30m
2026-07-01T21:11:13.789862,NORMAL-0000,normal_operation,Z-1,0.097,1,0,0,0,1,0,26,74,215,94.76,0,0,8.43,0,,,0,0.006,0.014,0.007,-0.0,0.047,0.064,0.01,-0.001,20.895,20.891,0.013,0.001,95.065,95.091,0.085,-0.002,10.367,10.338,0.049,0.004,1.157,1.173,0.018,0.0,25.673,25.441,0.154,0.016
2026-07-01T21:11:13.789862,NORMAL-0000,normal_operation,Z-2,0.126,0,0,0,0,0,0,23,51,155,95.04,0,0,9.86,0,,,0,0.043,0.025,0.01,0.001,0.021,0.006,0.008,0.001,20.936,20.934,0.008,-0.0,95.738,95.455,0.197,0.023,10.098,10.039,0.049,0.001,1.344,1.274,0.049,0.006,24.744,24.764,0.119,0.009
2026-07-01T21:11:13.789862,NORMAL-0000,normal_operation,Z-7,0.145,2,1,0,0,1,1,30,14,207,94.29,1,0,11.87,0,,,0,0.021,0.014,0.009,-0.0,0.038,0.023,0.009,0.001,20.94,20.948,0.015,0.001,95.334,95.528,0.126,-0.013,10.129,10.105,0.051,0.005,1.289,1.267,0.031,-0.001,23.988,24.145,0.154,-0.015
2026-07-01T21:11:13.789862,NORMAL-0000,normal_operation,Z-9,0.103,0,0,0,0,0,0,25,43,172,92.83,0,0,5.31,0,,,0,0.007,0.005,0.004,0.0,0.03,0.03,0.009,0.001,20.972,20.961,0.012,0.001,94.684,94.659,0.058,0.005,10.368,10.309,0.052,0.004,1.242,1.275,0.026,-0.002,24.676,24.698,0.089,-0.004
2026-07-01T21:16:13.789862,NORMAL-0000,normal_operation,Z-7,0.28,2,1,0,0,1,1,30,85,207,94.29,0,0,9.52,0,,,0,0.013,0.011,0.006,0.0,0.031,0.025,0.009,0.001,20.935,20.949,0.013,-0.0,95.316,95.461,0.113,-0.011,10.212,10.139,0.043,0.004,1.29,1.263,0.024,0.002,24.052,24.088,0.108,-0.008
2026-07-01T21:16:13.789862,NORMAL-0000,normal_operation,Z-8,0.001,1,0,0,0,0,0,32,26,185,94.19,0,0,11.8,0,,,0,0.0,0.02,0.015,-0.002,0.0,0.007,0.004,-0.0,20.875,20.882,0.007,-0.0,95.785,95.692,0.087,0.009,10.069,10.043,0.045,-0.002,1.012,1.04,0.027,-0.002,24.827,24.861,0.121,0.009
2026-07-01T21:16:13.789862,NORMAL-0000,normal_operation,Z-10,0.243,0,0,0,0,0,0,27,79,143,93.42,0,0,9.11,0,,,0,0.033,0.02,0.008,0.001,0.063,0.067,0.003,0.0,20.94,20.928,0.008,0.0,95.456,95.338,0.135,0.013,0.0,0.0,0.0,0.0,1.146,1.141,0.031,-0.002,24.432,24.467,0.092,-0.008
2026-07-01T21:21:13.789862,NORMAL-0000,normal_operation,Z-1,0.177,1,0,0,0,1,0,26,29,215,94.76,0,0,7.37,0,,,0,0.011,0.012,0.007,-0.0,0.028,0.05,0.015,-0.002,20.918,20.903,0.009,0.001,95.219,95.117,0.084,0.008,10.444,10.378,0.043,0.002,1.184,1.183,0.017,0.0,25.933,25.63,0.197,0.022
2026-07-01T21:21:13.789862,NORMAL-0000,normal_operation,Z-3,0.252,1,0,0,1,0,0,26,68,175,96.66,0,0,7.67,0,,,0,0.005,0.005,0.004,-0.0,0.011,0.033,0.014,-0.001,20.894,20.869,0.016,0.002,95.494,95.498,0.118,0.003,9.899,10.019,0.064,-0.005,1.065,1.145,0.049,-0.006,24.951,25.256,0.17,-0.018
2026-07-01T21:21:13.789862,NORMAL-0000,normal_operation,Z-4,0.23,1,0,1,0,0,0,22,35,133,96.85,0,0,6.19,0,,,0,0.005,0.022,0.014,-0.002,0.041,0.038,0.008,0.0,20.96,20.971,0.008,-0.001,95.421,95.08,0.223,0.026,9.929,9.911,0.022,0.001,1.085,1.078,0.03,0.001,24.002,24.197,0.125,-0.012
2026-07-01T21:21:13.789862,NORMAL-0000,normal_operation,Z-6,0.153,1,0,0,1,0,0,20,49,143,96.84,0,0,5.9,0,,,0,0.045,0.038,0.006,0.0,0.0,0.0,0.0,0.0,20.844,20.86,0.009,-0.0,94.327,94.633,0.206,-0.024,9.652,9.708,0.068,-0.007,1.084,1.07,0.021,-0.001,24.9,24.977,0.136,-0.013
2026-07-01T21:21:13.789862,NORMAL-0000,normal_operation,Z-8,0.044,1,0,0,0,0,0,32,66,185,94.19,0,0,8.49,0,,,0,0.0,0.015,0.016,-0.002,0.0,0.005,0.004,-0.0,20.883,20.883,0.007,-0.0,95.784,95.715,0.09,0.009,10.139,10.05,0.055,0.002,1.059,1.035,0.02,0.0,24.936,24.911,0.069,0.002
2026-07-01T21:26:13.789862,NORMAL-0000,normal_operation,Z-3,0.191,1,0,0,1,0,0,26,84,175,96.66,0,0,5.09,0,,,0,0.0,0.004,0.005,-0.0,0.003,0.025,0.016,-0.002,20.911,20.879,0.019,0.002,95.344,95.503,0.109,-0.009,9.813,9.984,0.1,-0.011,1.02,1.116,0.06,-0.007,24.881,25.177,0.211,-0.024
2026-07-01T21:26:13.789862,NORMAL-0000,normal_operation,Z-5,0.001,0,0,0,0,0,0,19,28,161,94.54,0,0,5.62,0,,,0,0.011,0.013,0.006,0.0,0.003,0.012,0.005,-0.0,20.883,20.885,0.008,0.0,94.308,94.39,0.076,-0.001,10.149,10.067,0.046,0.004,1.173,1.146,0.018,0.001,25.665,25.484,0.241,0.026
2026-07-01T21:26:13.789862,NORMAL-0000,normal_operation,Z-6,0.207,1,0,0,1,0,0,20,69,143,96.84,0,0,11.71,0,,,0,0.056,0.042,0.009,0.001,0.0,0.0,0.0,0.0,20.848,20.857,0.01,-0.001,94.446,94.551,0.163,-0.017,9.633,9.686,0.068,-0.007,1.101,1.069,0.018,0.002,24.654,24.894,0.154,-0.015
2026-07-01T21:26:13.789862,NORMAL-0000,normal_operation,Z-10,0.298,0,0,0,0,0,0,27,42,143,93.42,0,0,9.24,0,,,0,0.028,0.021,0.008,0.001,0.081,0.072,0.006,0.0,20.955,20.934,0.014,0.002,95.327,95.407,0.06,-0.002,0.0,0.0,0.0,0.0,1.065,1.111,0.024,-0.001,24.451,24.408,0.099,-0.005
